dataset,model,sc_method,label,w_baseline,w_platform,w_provider,w_civic,ndcg,platform,provider,civic,jsd_raw,ild_raw,geo_ild_km_raw,poplift_raw,gini_raw,elapsed_s
foursquaretky,LightGCN,schulze,random_23,1.0,0.04147500267640803,2.7787113177439293,0.17981367957966318,0.0656838145716007,0.922473575463475,0.9809349821453223,0.1448448289999897,0.07752642453652497,0.9809349821453223,7.1215482350989,0.04106323307224328,0.7032993608567973,114.1494550704956
foursquaretky,LightGCN,schulze,random_24,1.0,0.9477330693035887,0.3408321430647074,1.7114347876317035,0.09285972365484572,0.9071892442657803,0.9068253938560291,0.3213927527448401,0.09281075573421972,0.9068253938560291,3.79688801790529,0.5430253062683098,0.8418095788864939,111.47031807899475
foursquaretky,LightGCN,schulze,random_25,1.0,0.6263358911932462,0.25403074627734373,2.1196333625294104,0.07877306103279562,0.8745327170800211,0.8872801721076706,1.0,0.12546728291997888,0.8872801721076706,0.9025888131995982,0.4209547995422993,0.8160592427918015,114.33602237701416
foursquaretky,LightGCN,schulze,random_26,1.0,2.424986135327297,0.20663780489450154,0.36837605977820165,0.10440001612340528,0.972583607247807,0.9014843897192699,0.22544941247075426,0.027416392752192938,0.9014843897192699,4.645408587774408,0.8011559814107153,0.8269766498681909,114.51447010040283
foursquaretky,LightGCN,schulze,random_27,1.0,0.44007020323868196,2.330211142566606,0.229718654194712,0.0656838145716007,0.922473575463475,0.9809349821453223,0.1448448289999897,0.07752642453652497,0.9809349821453223,7.1215482350989,0.04106323307224328,0.7032993608567973,114.06981754302979
foursquaretky,LightGCN,schulze,random_28,1.0,1.1280288177372186,0.4991568738905121,1.372814308372269,0.10373961695624478,0.9309986922677156,0.9059753016429198,0.2412771273294064,0.06900130773228438,0.9059753016429198,4.342956275979048,0.7232483940509501,0.8346216587681284,111.56782150268555
foursquaretky,LightGCN,schulze,random_29,1.0,0.6963120348822378,0.33450852390780583,1.9691794412099566,0.07894977332336411,0.8769955579690638,0.8894689925159792,0.9380538296635886,0.12300444203093616,0.8894689925159792,0.9919576007194992,0.4194657649953497,0.8122620862655562,114.09887766838074
foursquaretky,LightGCN,schulze,random_30,1.0,1.6256817189416508,0.027008213143088065,1.3473100679152612,0.11051174138919785,0.969226474521165,0.8991331737470409,0.23161687816008328,0.030773525478835047,0.8991331737470409,4.521716601311911,0.8192756569955096,0.8295400572299789,114.1464638710022
foursquaretky,LightGCN,schulze,random_31,1.0,0.2239225946365167,2.596258857414478,0.17981854794900584,0.0656838145716007,0.922473575463475,0.9809349821453223,0.1448448289999897,0.07752642453652497,0.9809349821453223,7.1215482350989,0.04106323307224328,0.7032993608567973,113.94437646865845
foursquaretky,LightGCN,schulze,random_32,1.0,0.9935248457341697,0.18535415101699973,1.8211210032488307,0.09285972365484572,0.9071892442657803,0.9068253938560291,0.3213927527448401,0.09281075573421972,0.9068253938560291,3.79688801790529,0.5430253062683098,0.8418095788864939,111.28031659126282
foursquaretky,LightGCN,schulze,random_33,1.0,1.1003276778589908,0.3131955552470993,1.58647676689391,0.0944629375380107,0.9072341746285884,0.9066004717326634,0.3212021737067086,0.0927658253714116,0.9066004717326634,3.8004799353830117,0.5476283893487534,0.8414529054353459,111.41727876663208
foursquaretky,LightGCN,schulze,random_34,1.0,0.5098546523982519,0.4377863184986813,2.052359029103067,0.07877306103279562,0.8745327170800211,0.8872801721076706,1.0,0.12546728291997888,0.8872801721076706,0.9025888131995982,0.4209547995422993,0.8160592427918015,114.70642066001892
foursquaretky,LightGCN,schulze,random_35,1.0,0.6020910781310969,1.4865721914394034,0.9113367304294998,0.10127026880586462,0.9309000098476027,0.908462684012181,0.2347205616455804,0.06909999015239729,0.908462684012181,4.4338649983780805,0.7132152161443499,0.833486897939871,111.44393253326416
foursquaretky,LightGCN,schulze,random_36,1.0,1.5800020251711189,1.0992908289041357,0.3207071459247456,0.1088562079837566,0.9714751316355736,0.9014097021861031,0.22537706151416545,0.028524868364426394,0.9014097021861031,4.645435043009583,0.812167617247707,0.8283196016432965,114.3947184085846
foursquaretky,LightGCN,schulze,random_37,1.0,0.45870639345964936,1.409044319969842,1.1322492865705085,0.09914352158777963,0.9317091024614201,0.9094378309555552,0.23382990067308126,0.0682908975385799,0.9094378309555552,4.453530349912513,0.6957456652326466,0.8337327164712686,110.72550201416016
foursquaretky,LightGCN,schulze,random_38,1.0,0.9125973555395739,0.7967963587281275,1.2906062857322986,0.10281389736702813,0.9292852356801689,0.9060310613617216,0.24119472083407384,0.07071476431983119,0.9060310613617216,4.339568040408415,0.7229759351943005,0.8360693068563317,111.29777312278748
foursquaretky,LightGCN,schulze,random_39,1.0,0.4086881768703151,2.367131067255523,0.22418075587416192,0.0656838145716007,0.922473575463475,0.9809349821453223,0.1448448289999897,0.07752642453652497,0.9809349821453223,7.1215482350989,0.04106323307224328,0.7032993608567973,113.56795048713684
