dataset,model,sc_method,label,w_baseline,w_platform,w_provider,w_civic,ndcg,platform,provider,civic,jsd_raw,ild_raw,geo_ild_km_raw,poplift_raw,gini_raw,elapsed_s
yelpphl,LightGCN,borda,random_7,1.0,0.13810763165655338,2.0278016753241497,0.8340906930192968,0.027177559853485363,0.9396919911357559,0.963374764340254,0.15236058315020057,0.060308008864244166,0.963374764340254,1.9240265706912392,-0.002010948540160774,0.6862602699942854,140.9275050163269
yelpphl,LightGCN,borda,random_8,1.0,1.559265890100384,0.4669447187392338,0.9737893911603821,0.0485012708906523,0.9006660370652104,0.8894354848998339,0.28628571183877377,0.09933396293478963,0.8894354848998339,1.097128224809951,0.8304709527497538,0.8456262237336406,140.27555680274963
yelpphl,LightGCN,borda,random_9,1.0,0.4946652525630196,2.226023352477561,0.2793113949594195,0.028242985792723684,0.9485247135373179,0.9673171622815566,0.10609701935865626,0.0514752864626821,0.9673171622815566,2.7285706012327244,-0.03379112948471718,0.6705395201558885,137.32537198066711
yelpphl,LightGCN,borda,random_10,1.0,1.0046075767116807,0.9492324344843563,1.0461599888039625,0.044041285800549716,0.9140810425815276,0.9004863543192332,0.30201747442118276,0.08591895741847243,0.9004863543192332,1.0612861144700283,0.6803910075189883,0.8180283484631311,137.5955286026001
yelpphl,LightGCN,borda,random_11,1.0,0.2529773020437339,1.3754590490423104,1.3715636489139558,0.035468162467322026,0.9185463845867837,0.923065981774376,0.3522391424424437,0.08145361541321623,0.923065981774376,0.8638720795930606,0.4037117683866993,0.7656192911947387,140.42483043670654
yelpphl,LightGCN,borda,random_12,1.0,0.42363391369383885,2.3774948102180407,0.19887127608812077,0.027512100743677617,0.9450257633186586,0.9701033012968067,0.09965433071130725,0.054974236681341423,0.9701033012968067,2.879918845514621,-0.04720469117969683,0.6620020048153041,140.43214583396912
yelpphl,LightGCN,borda,random_13,1.0,1.5625672418299346,0.552882134304649,0.8845506238654164,0.04753868647752905,0.9036541685168903,0.8904239931699054,0.2715632431061336,0.09634583148310975,0.8904239931699054,1.179976735092881,0.8257759617279959,0.8449026165650206,140.48652052879333
yelpphl,LightGCN,borda,random_14,1.0,0.5661103607806878,0.20518689703174256,2.22870274218757,0.04367120700901528,0.8620856066466612,0.8893133178836972,0.47112051951941464,0.13791439335333877,0.8893133178836972,0.561379303337636,0.7191846443489885,0.8405635966761286,140.513179063797
yelpphl,LightGCN,borda,random_15,1.0,0.23133856964191712,0.29126505725666996,2.477396373101413,0.04346534535822297,0.8500652083656592,0.8922905828811031,0.5426332849899491,0.14993479163434073,0.8922905828811031,0.4822608053597508,0.6508723500414361,0.8370829000496519,140.51248359680176
yelpphl,LightGCN,borda,random_16,1.0,0.9487369120310547,0.9004823638864461,1.1507807240824992,0.043802068216300415,0.9090736003521878,0.8992070866405427,0.32560477977413305,0.0909263996478123,0.8992070866405427,0.9621197869632531,0.6858427726267251,0.8197695399229926,140.88069796562195
yelpphl,LightGCN,borda,random_17,1.0,1.8007594311731712,0.523384869111644,0.6758556997151848,0.048748044340794265,0.9081730339326226,0.8891252235189027,0.2228851391674331,0.09182696606737745,0.8891252235189027,1.439647849923785,0.8613481732720945,0.8513288927611179,140.49333310127258
yelpphl,LightGCN,borda,random_18,1.0,1.3864468872419153,1.2834065387054405,0.3301465740526442,0.04287188957313575,0.9518562040632343,0.9137808421619212,0.1580032569663089,0.04814379593676569,0.9137808421619212,1.9719244930862267,0.6059086037731063,0.797584853339329,140.39100432395935
yelpphl,LightGCN,borda,random_19,1.0,0.850850586661415,1.6280391035284898,0.5211103098100951,0.03559424827375514,0.9599423673297005,0.9372185302692123,0.1533431662702432,0.040057632670299465,0.9372185302692123,2.046229677290987,0.30241942442840203,0.7370068294876478,140.50369811058044
yelpphl,LightGCN,borda,random_20,1.0,2.2338144869183196,0.0914516587800896,0.6747338543015913,0.049391045458289165,0.9020725507088999,0.8832096561169476,0.2111594195529895,0.09792744929110005,0.8832096561169476,1.463626464732116,0.932146204392912,0.864596648023758,140.27892589569092
yelpphl,LightGCN,borda,random_21,1.0,1.481883409085342,1.0461382382025834,0.47197835271207467,0.04437907611182368,0.935874017024509,0.903281889726119,0.18668404772094513,0.06412598297549098,0.903281889726119,1.7330059506710176,0.7191874623461829,0.8202641859419353,140.44404292106628
yelpphl,LightGCN,borda,random_22,1.0,0.2193800590811564,2.634889428936235,0.14573051198260872,0.026975570595538175,0.9373111788033605,0.9744354626668436,0.09400098463219841,0.06268882119663953,0.9744354626668436,3.0118039052856345,-0.06493178852703466,0.649104671969122,140.28399658203125
yelpphl,LightGCN,borda,random_23,1.0,0.04147500267640803,2.7787113177439293,0.17981367957966318,0.0268087109734321,0.9339645033816558,0.9762670832667902,0.09322509467353292,0.06603549661834422,0.9762670832667902,3.0285370846414033,-0.07128047395774732,0.6438162689825093,137.46208548545837
yelpphl,LightGCN,borda,random_24,1.0,0.9477330693035887,0.3408321430647074,1.7114347876317035,0.04522755699453889,0.8814538840523009,0.8892249889877051,0.4035399586419335,0.11854611594769912,0.8892249889877051,0.6614116930509726,0.7595957602776728,0.8388518216651208,137.603022813797
yelpphl,LightGCN,borda,random_25,1.0,0.6263358911932462,0.25403074627734373,2.1196333625294104,0.04381375441180702,0.8668119114939403,0.8895948917526868,0.4569581317882968,0.13318808850605973,0.8895948917526868,0.5808686116369947,0.7226891568567785,0.8391000815041736,137.6910080909729
yelpphl,LightGCN,borda,random_26,1.0,2.424986135327297,0.20663780489450154,0.36837605977820165,0.04954264714312628,0.9149188302270791,0.8849691563685085,0.16591222529007732,0.08508116977292093,0.8849691563685085,1.8004266600151204,0.9254477195135873,0.8638127090301003,137.56874108314514
yelpphl,LightGCN,borda,random_27,1.0,0.44007020323868196,2.330211142566606,0.229718654194712,0.02724966597099198,0.9458052763066107,0.9692813239361582,0.10189300546069527,0.05419472369338926,0.9692813239361582,2.830678796529309,-0.0414434033201313,0.6641514666067097,140.48441910743713
yelpphl,LightGCN,borda,random_28,1.0,1.1280288177372186,0.4991568738905121,1.372814308372269,0.046076027046774055,0.8928393750351182,0.8903659119205161,0.361082492741526,0.1071606249648818,0.8903659119205161,0.7785450238211541,0.769704953565873,0.8378850135371875,140.5522861480713
yelpphl,LightGCN,borda,random_29,1.0,0.6963120348822378,0.33450852390780583,1.9691794412099566,0.04438181435581182,0.870514296988767,0.8898262666704562,0.4418518043705602,0.12948570301123297,0.8898262666704562,0.6006824286332545,0.731462511854265,0.8389503761370769,137.6590712070465
yelpphl,LightGCN,borda,random_30,1.0,1.6256817189416508,0.027008213143088065,1.3473100679152612,0.047500809281921186,0.8912196829677602,0.8857767262695206,0.32698309104189216,0.10878031703223978,0.8857767262695206,0.8758587411324499,0.8416356798012017,0.8505123520980299,138.24995875358582
yelpphl,LightGCN,borda,random_31,1.0,0.2239225946365167,2.596258857414478,0.17981854794900584,0.026941978084426037,0.9377726383494039,0.9738996281553571,0.09593327163510668,0.06222736165059608,0.9738996281553571,2.9658294936730756,-0.06339535025438602,0.6504968007269798,140.43779230117798
yelpphl,LightGCN,borda,random_32,1.0,0.9935248457341697,0.18535415101699973,1.8211210032488307,0.04602335393767814,0.8783946696579928,0.8879367902131037,0.4063618025363431,0.12160533034200711,0.8879367902131037,0.6522221706009739,0.7702625851257207,0.8415101692851054,141.00618028640747
yelpphl,LightGCN,borda,random_33,1.0,1.1003276778589908,0.3131955552470993,1.58647676689391,0.045927423839385195,0.8855529919938117,0.8887073676344257,0.3824829459873999,0.11444700800618832,0.8887073676344257,0.7064149425170213,0.7734939226221503,0.8397777840233083,141.88723707199097
yelpphl,LightGCN,borda,random_34,1.0,0.5098546523982519,0.4377863184986813,2.052359029103067,0.043016662738795716,0.8665759248455503,0.8918453726258931,0.4693581096538226,0.13342407515444968,0.8918453726258931,0.5654776059506824,0.6921664394517989,0.8359262902485408,141.83690357208252
yelpphl,LightGCN,borda,random_35,1.0,0.6020910781310969,1.4865721914394034,0.9113367304294998,0.03486538792879584,0.9419542333497701,0.927782629961693,0.2240573036697682,0.05804576665022983,0.927782629961693,1.452219549234965,0.39723652490205735,0.7565659574866737,138.90403532981873
yelpphl,LightGCN,borda,random_36,1.0,1.5800020251711189,1.0992908289041357,0.3207071459247456,0.04532149986018554,0.9427659772140176,0.9046954496338236,0.16491918861123,0.057234022785982386,0.9046954496338236,1.9174347426355949,0.7104147344969532,0.8185763937682097,141.64261865615845
yelpphl,LightGCN,borda,random_37,1.0,0.45870639345964936,1.409044319969842,1.1322492865705085,0.03594078514257121,0.9303505259630643,0.9236665909079871,0.28295438258378636,0.06964947403693571,0.9236665909079871,1.1538426665543953,0.4207736815449956,0.7648336659078347,141.8651614189148
yelpphl,LightGCN,borda,random_38,1.0,0.9125973555395739,0.7967963587281275,1.2906062857322986,0.04447921011474044,0.9009628928695655,0.8961298509160934,0.352326324917346,0.09903710713043443,0.8961298509160934,0.8323531263572513,0.7064913754045539,0.825052134566201,138.90369844436646
yelpphl,LightGCN,borda,random_39,1.0,0.4086881768703151,2.367131067255523,0.22418075587416192,0.027342650096906142,0.9449271531872867,0.9700494117809747,0.10068635023255214,0.05507284681271328,0.9700494117809747,2.8553391694724493,-0.04578019813267792,0.6617310737003832,137.7074077129364
yelpphl,LightGCN,schulze,corner_platform,1.0,3.0,0.0,0.0,0.04312593436888954,0.9877129050066723,0.9059167598029381,0.13645254740806703,0.012287094993327651,0.9059167598029381,2.265675012511683,0.5810129279372632,0.8218854632153866,88.18049907684326
yelpphl,LightGCN,schulze,corner_provider,1.0,0.0,3.0,0.0,0.02439309077371841,0.9200403909137338,0.983199227189546,0.08506611586327885,0.07995960908626622,0.983199227189546,3.231668074538367,-0.1322438743204323,0.6186824428768163,110.54776406288147
yelpphl,LightGCN,schulze,corner_civic,1.0,0.0,0.0,3.0,0.037267364033700866,0.8889825020528626,0.9041121259034589,1.0,0.1110174979471375,0.9041121259034589,0.23225126047358144,0.3285288064390576,0.8160638168310802,100.49836325645447
yelpphl,LightGCN,schulze,centroid,1.0,1.0,1.0,1.0,0.044571249480791116,0.9215962998802365,0.911491576774198,0.1571862246936877,0.07840370011976354,0.911491576774198,1.9200985328316158,0.6349246237066742,0.8617187075499096,119.61649775505066
